Date,Close,High,Low,Open,Volume,Toyota Motor Corporation,Title_Sentiment
2022-03-07,1644.520263671875,1683.7391751090363,1627.5848246421917,1671.2604305608486,67968000,48.84,0.2732
2022-03-08,1614.21484375,1653.879427155232,1608.8668100324408,1643.6290291965765,44177700,45.01,0.0
2022-03-09,1644.9659423828125,1679.2824900835649,1631.595858863039,1648.9769674387446,36677400,65.67,0.5574
2022-03-10,1734.099853515625,1734.5455229716815,1698.000627575053,1730.98016732323,36656200,64.75,0.296
2022-03-11,1658.3360595703125,1689.087252290106,1643.6289673999765,1684.6305576930345,44804200,42.41,-0.5267
2022-03-14,1706.022705078125,1719.3927889737217,1677.054189970999,1678.3911983605587,26346200,73.32,0.6808
2022-03-15,1742.567626953125,1761.2857446851021,1699.7833578514626,1704.6857220193613,26940000,54.57,-0.296
2022-03-16,1774.65576171875,1782.677811872175,1753.709297429252,1754.1549668822202,32882200,50.22,0.0
2022-03-17,1814.7659912109375,1840.6148191800519,1791.591179928283,1822.7880412703178,35580400,79.2,0.0
2022-03-18,1800.5045166015625,1804.9612109495863,1779.112383731049,1783.1234086442703,43985400,65.32,0.0
2022-03-22,1831.7015380859375,1839.277919143714,1814.3204286004504,1814.7660980744372,30788700,77.63,0.0
2022-03-23,1904.791259765625,1906.5739375941375,1863.344000252709,1867.355025366862,33324100,66.5,0.5106
2022-03-24,1960.945556640625,1968.5219372003728,1907.91089272239,1914.5959343927557,40085700,69.36,0.8126
2022-03-25,1951.1405029296875,1975.6523182931257,1943.1184542652895,1969.8586164799494,25328700,55.54,0.0
2022-03-28,1962.7281494140625,1976.0982321757388,1945.3470418238835,1971.6415379218467,23368400,64.57,0.0
2022-03-29,2015.3172607421875,2015.3172607421875,1979.218035151715,1980.1093740551835,43733900,70.55,0.0258
2022-03-30,2002.230712890625,2028.4036633859273,1975.6065046281624,1999.9744240548232,36673400,55.96,0.0
2022-03-31,2005.8408203125,2041.4901847230035,1977.4115803395669,1985.9854781091817,38235600,64.93,0.3818
2022-04-01,1990.0467529296875,2019.8297655585673,1962.520029136329,2005.8407747783358,27719800,68.71,0.4019
2022-04-04,1995.4615478515625,1997.7178363498115,1978.3137552648686,1979.2162706641684,16276100,64.69,0.0
2022-04-05,2001.328369140625,2018.0249079587093,1987.7906349638001,2013.5123298997676,21878700,41.31,0.296
2022-04-06,1976.5091552734375,1986.8880846276131,1963.8739369292239,1978.314186465468,28164400,74.55,0.4019
2022-04-07,1957.1051025390625,1962.0689383997794,1924.1632827361223,1954.8488135114637,31288300,65.05,0.0
2022-04-08,1891.221435546875,1954.3975274047998,1871.3660923915274,1927.7733172646745,50893400,63.36,-0.4215
2022-04-11,1896.6363525390625,1908.3690542202464,1873.6222069336636,1883.549877586973,27797800,49.53,0.0
2022-04-12,1867.756103515625,1906.5642757558628,1864.1460409816495,1899.7954085046586,26536900,58.94,0.0
2022-04-13,1912.8818359375,1916.491898378524,1870.9148600605981,1902.9541642246845,26016500,48.26,0.1779
2022-04-14,1923.7119140625,1923.7119140625,1882.1961983473348,1891.6726117171006,18466300,51.37,0.0
2022-04-15,1949.4337158203125,1952.141262647841,1895.2827792697483,1895.2827792697483,19517900,58.67,0.0
2022-04-18,1944.921142578125,1953.9462986921767,1920.1019632644832,1936.347244269776,15320900,48.93,0.3818
2022-04-19,1964.7763671875,1973.3502649772481,1948.5310871648198,1962.971336073869,21166100,48.85,-0.3182
2022-04-20,2038.3311767578125,2047.8075891359206,2002.6818159068346,2003.5843313714163,42430500,64.03,0.0
2022-04-21,2030.659912109375,2041.038840549045,2018.4759526367186,2019.8297259114581,21538600,66.78,-0.128
2022-04-22,1994.559326171875,2010.3533479854532,1985.5341708498304,2003.5844814939196,18873300,52.59,0.0
2022-04-25,1976.5091552734375,1985.0830534355828,1935.8959534527505,1939.9572736348193,22515800,76.77,0.13648327376697644
2022-04-26,1967.48388671875,1984.6316820617117,1952.5923802367045,1972.8989799849485,23096200,65.1,0.2732
2022-04-27,1954.3973388671875,1962.5199784653425,1934.9932553827061,1936.7982864045184,34299400,65.63,0.2732
2022-04-28,2017.573486328125,2023.8910950976606,1942.6646966322028,1949.8848209402433,33413000,77.99,0.0
2022-05-02,2010.8046875,2055.4792081603455,2001.3282740265934,2046.0027946869388,26634900,78.32,-0.4767
2022-05-06,2054.12548828125,2054.12548828125,2023.8912159361612,2034.2701452486542,30141000,56.38,0.0
2022-05-09,2026.1475830078125,2059.991919026874,2025.696325194225,2047.8079580600117,22370500,44.45,0.13648327376697644
2022-05-10,1966.1302490234375,1989.1443969922682,1944.9211322678484,1976.5091784995768,28054600,41.53,0.2263
2022-05-11,1879.0372314453125,1994.5592130135162,1850.6079937937625,1990.497893349009,64821200,49.29,0.2023
2022-05-12,1850.1568603515625,1908.369112787014,1815.4100119986185,1850.1568603515625,44104700,70.19,0.4278
2022-05-13,1854.66943359375,1883.0986730867928,1830.7527717980156,1843.8392471202098,31138400,53.78,0.296
2022-05-16,1849.70556640625,1901.6002090353593,1847.4492775962888,1899.7951779873902,26352900,70.71,-0.128
2022-05-17,1834.8140869140625,1847.449304433392,1819.9225805519957,1828.0452203858504,18350600,56.06,-0.2732
2022-05-18,1844.74169921875,1853.7668543029906,1828.0451623129052,1836.6190596429337,21893000,69.47,0.2263
2022-05-19,1809.5438232421875,1814.056401355011,1778.8582920749884,1787.8834483006353,34715900,49.65,0.6369
2022-05-20,1848.351806640625,1852.413126528263,1811.7999276518822,1814.0562164783478,23675300,43.47,0.7456
2022-05-23,1860.5357666015625,1863.6945709591205,1839.3266516293886,1852.4131268249853,20585700,42.39,0.296
2022-05-24,1850.1568603515625,1875.4272955173399,1850.1568603515625,1863.2433357052687,18717900,48.93,0.0
2022-05-25,1844.29052734375,1865.4996427793155,1838.4241762658278,1841.1317229171764,18929300,68.28,0.4215
2022-05-26,1879.0372314453125,1900.6976029893508,1859.6331486037784,1863.6944682682856,23739700,75.18,0.0
2022-05-27,1880.84228515625,1910.6252963895304,1876.3297076966621,1910.6252963895304,19511600,57.71,0.5719
2022-05-30,1919.1993408203125,1926.8707230902266,1889.867585082405,1897.087709571736,40586500,62.74,0.0
2022-05-31,1915.5892333984375,1925.5169043371338,1902.0515003002154,1903.4052736100377,27505000,57.25,0.0
2022-06-01,1983.2779541015625,1992.7543675341296,1927.3219890711657,1931.3833091136944,35206500,60.78,0.0
2022-06-02,1979.2166748046875,1988.2418306405502,1968.3864878016523,1976.5091280539286,15657500,55.56,0.0
2022-06-03,1953.9461669921875,1983.7291801611216,1943.1159803853025,1983.7291801611216,19812000,66.89,0.7717
2022-06-06,1952.140869140625,1953.4946422814992,1925.9679217503901,1930.4804988866374,15252500,43.37,0.13648327376697644
2022-06-07,1976.9600830078125,1994.1078764691906,1968.8374439997915,1982.8264334024946,23853700,71.2,0.3818
2022-06-08,2012.6097412109375,2012.6097412109375,1977.4116336292216,1984.6317582613685,25246600,45.29,0.0
2022-06-09,2020.7325439453125,2046.002982190274,2017.5737391646924,2029.7577004613702,27281400,73.66,0.1531
2022-06-10,1988.6927490234375,2014.414438765742,1981.9238833017785,1995.4616147450965,28515100,54.47,0.5423
2022-06-13,1923.7119140625,1948.5310919356968,1920.5531096059115,1940.4084519044688,25274900,56.36,-0.3182
2022-06-14,1890.77001953125,1914.686680876156,1874.9759978883876,1879.9398332618587,26804400,75.1,0.0
2022-06-15,1877.232177734375,1902.502610896184,1877.232177734375,1884.452301494892,22726900,52.35,0.0
2022-06-16,1931.3831787109375,1961.6174480973002,1923.2605391743027,1933.1882097190785,24439500,52.44,0.0
2022-06-17,1861.8896484375,1883.5500224377422,1842.936821187288,1846.5468835206616,45125700,68.65,0.0
2022-06-20,1885.80615234375,1908.8202977779522,1868.6583577065012,1886.2574100973618,20577400,52.35,0.0
2022-06-21,1930.0294189453125,1934.9932542523966,1901.6001803683766,1912.8816242481132,23768100,57.32,0.5719
2022-06-22,1945.823486328125,1975.1552411081175,1939.5058776062804,1956.65367270843,22961800,59.14,0.0
2022-06-23,1919.1993408203125,1948.5310965582198,1909.7229274280655,1938.6034253853898,20869300,43.4,0.1027
2022-06-24,1905.66162109375,1909.2716833643515,1884.0012474701412,1890.770114227519,21561600,43.14,0.0
2022-06-27,1914.6868896484375,1934.9934911177234,1903.4054443877233,1928.6758817717234,17615400,47.44,0.5719
2022-06-28,1956.202392578125,1956.2023925781252,1925.5168648514095,1930.0294424582794,26045200,55.65,0.0
2022-06-29,1920.552978515625,1956.6535984125353,1918.2966897720682,1953.946051920267,36393000,53.25,0.0
2022-06-30,1895.2825927734375,1923.7118316650392,1889.4162418910437,1921.0042851039343,30076600,53.08,0.5719
2022-07-01,1865.4996337890625,1898.892708994769,1855.5719627819606,1890.7700690798674,30994400,41.72,0.3818
2022-07-04,1907.0152587890625,1907.0152587890625,1884.001113451097,1889.8674642235196,21443400,42.04,0.0
2022-07-05,1910.174072265625,1927.7731246677888,1906.1127524805104,1920.5530006053627,20328900,59.51,0.296
2022-07-06,1857.376953125,1893.4775741769922,1844.2904779936528,1885.3549344402938,32025100,50.94,0.0
2022-07-07,1899.7952880859375,1902.502834814801,1863.6946650344232,1883.098749924612,27506300,52.85,0.0
2022-07-08,1905.210205078125,1937.7007628151275,1902.5026586000415,1913.784102258723,35446600,76.32,0.0
2022-07-11,1942.21337890625,1948.0797297254371,1925.968099714655,1931.38319277852,28062000,54.34,0.13648327376697644
2022-07-12,1910.174072265625,1943.1158883004446,1904.7589792188055,1942.2133727926412,24129000,79.17,0.0
2022-07-13,1926.41943359375,1936.3471046031345,1916.4917625843655,1916.9430203575193,16445800,60.15,0.0
2022-07-14,1926.8704833984375,1934.9931224385246,1893.92866951364,1896.6362158603356,18559500,40.34,0.3818
2022-07-15,1952.140869140625,1952.5921268542497,1919.6503137596437,1925.5166640367652,28589600,49.56,0.0
2022-07-19,1964.7763671875,1966.5813983011312,1952.141149392082,1958.4587582897911,21538900,71.3,0.0
2022-07-20,1980.1192626953125,1989.5956766690138,1967.4840440637106,1985.5343563945703,27281400,55.85,0.3818
2022-07-21,1979.6680908203125,1990.9495365168038,1962.9715511895051,1977.4118016810141,24208700,68.72,0.0
2022-07-22,1987.7904052734375,1989.5954362884418,1976.508961429661,1985.082858750931,20867700,74.44,-0.296
2022-07-25,1954.8487548828125,1984.1805113618943,1952.1412081308972,1964.7764263065017,16534400,72.81,-0.7506
2022-07-26,1954.8487548828125,1969.7402620183464,1949.433661378982,1965.2276840984875,12369100,70.96,0.7506
2022-07-27,1957.5562744140625,1962.0688522711719,1933.1883539856717,1944.0185408427342,15783800,50.51,0.2023
2022-07-28,1917.845703125,1962.5202265625,1916.9431875,1953.946328125,27939100,48.2,0.3182
2022-07-29,1928.67578125,1952.1411861692793,1919.6506255118156,1944.921061578732,24818400,50.08,0.0
2022-08-01,1996.3642578125,2000.4255775051565,1940.8595553461942,1942.2133285770797,32568100,42.02,0.4939
2022-08-02,1944.4698486328125,1983.7292769992675,1942.2135596462347,1965.6789651066447,18343800,52.95,0.1027
2022-08-03,1945.823486328125,1951.6898372841235,1933.6395266502818,1939.5058776062804,16651900,44.44,0.0
2022-08-04,1887.6112060546875,1974.2526957899254,1869.5608956931796,1971.0938914766614,50239900,47.33,0.1779
2022-08-05,1916.0406494140625,1922.3582587150038,1871.8173843074733,1877.2324779939943,27813600,59.38,0.0
2022-08-08,1909.7227783203125,1909.7227783203125,1879.4885093818766,1895.2825304691191,22816600,68.01,0.128
2022-08-09,1873.6221923828125,1907.0152661391537,1867.3045838343157,1901.1489153441207,25062000,66.12,0.0
2022-08-10,1884.4525146484375,1894.3801859420835,1874.9761011408664,1878.586163429465,15038200,40.31,0.0
2022-08-12,1926.8704833984375,1926.8704833984375,1894.8311849625386,1904.3075971759733,31314700,59.33,0.2023
2022-08-15,1924.614501953125,1925.968275342541,1912.4305414483806,1917.3943772095727,12869100,58.81,0.0
2022-08-16,1914.2354736328125,1922.3581135492175,1900.2464826656703,1921.9068557760838,12497100,79.89,0.0
2022-08-17,1970.1915283203125,1970.1915283203125,1927.3220378964852,1927.7732956904204,31472900,61.17,0.0
2022-08-18,1934.542236328125,1948.9824862843882,1929.1271425945265,1946.274939417589,18478000,53.65,0.2023
2022-08-19,1940.4083251953125,1947.177191445994,1935.4444899448129,1939.0545519451762,13295300,70.55,0.7351
2022-08-22,1940.4083251953125,1941.7620984454488,1918.7479531931322,1922.8092729435411,15320100,56.14,0.0
2022-08-23,1902.051513671875,1920.1018245964003,1893.4776159827254,1915.137989092156,25655800,58.72,0.296
2022-08-24,1895.2825927734375,1909.2715833391462,1888.5137263706754,1888.9649841308594,18087200,61.23,0.0
2022-08-25,1903.4053955078125,1906.1129423008535,1891.6726927379684,1891.6726927379684,10713100,46.2,0.34
2022-08-26,1902.502685546875,1914.2353871180844,1900.6976545359198,1908.3690363324797,12989800,43.04,0.0
2022-08-29,1886.257568359375,1889.4163728996896,1858.2795852880158,1859.1821008709628,20923300,58.35,0.0
2022-08-30,1899.7952880859375,1907.4666704843842,1890.318874534915,1895.2827102044982,16897300,57.48,0.0
2022-08-31,1896.6363525390625,1901.1489301087488,1884.4523931009103,1886.2574241287846,22276200,47.76,0.5423
2022-09-01,1852.4130859375,1872.7196849307247,1845.6442196064252,1870.9146539091048,36248100,73.41,0.0
2022-09-02,1849.25439453125,1855.5720034925573,1841.5830122210912,1850.156910097151,22090800,71.8,0.0
2022-09-05,1838.4241943359375,1845.6443188105018,1829.399038742732,1842.0342565732196,17282500,50.37,0.296
2022-09-06,1848.802978515625,1853.766813703243,1830.7526687424677,1838.8753081403884,13434900,46.0,-0.4588
2022-09-07,1836.16796875,1846.9981558352788,1823.0814926886212,1843.8393512687392,20916100,79.18,-0.4939
2022-09-08,1877.68359375,1877.68359375,1843.3880029965756,1843.3880029965756,26507900,56.48,0.4404
2022-09-09,1875.8785400390625,1885.8062109269285,1867.3046424540873,1868.2071579893477,26218700,53.4,0.296
2022-09-12,1868.207275390625,1883.5500404542197,1863.6946974307443,1882.6475248622435,15232900,76.3,0.13648327376697644
2022-09-13,1865.4996337890625,1869.5609537465132,1842.936745136558,1860.0845405124614,18368100,65.42,0.5859
2022-09-14,1839.3267822265625,1853.3157739461462,1832.1066574680676,1841.131813416186,26178500,61.41,0.0
2022-09-15,1841.1319580078125,1846.9983098347982,1835.716864013672,1839.3269266764323,15098100,55.82,0.0
2022-09-16,1832.5577392578125,1841.1316365850466,1822.6300686683833,1823.0813264224482,28115400,57.23,0.0
2022-09-20,1848.802978515625,1867.304546033111,1838.4240503960596,1843.8391433280067,21038800,40.25,0.0
2022-09-21,1805.0311279296875,1823.9839547729493,1805.0311279296875,1823.0814392089844,31783100,70.45,0.6369
2022-09-22,1830.3016357421875,1830.3016357421875,1795.10352736253,1796.0060429620085,26440900,40.09,0.4019
2022-09-26,1771.637939453125,1795.1033426246897,1771.637939453125,1787.8832185719004,35307900,51.35,-0.296
2022-09-27,1792.395751953125,1808.6410306717335,1782.4680816250866,1789.2369477578402,23245500,77.51,0.0
2022-09-28,1763.0643310546875,1782.4684176263158,1740.0501818650819,1781.1146441445744,32375000,43.4,0.0
2022-09-29,1790.490478515625,1800.5468457679467,1769.4635288062252,1787.7478329013554,29667900,63.6,-0.25
2022-09-30,1715.06787109375,1769.0065727965919,1710.496794678255,1762.1499581733492,41993800,47.35,0.0772
2022-10-03,1774.9488525390625,1780.4341438680526,1717.3532935846658,1718.7246164169135,32688200,57.08,0.0
2022-10-04,1832.08740234375,1832.08740234375,1801.4611907776246,1811.5175587545612,39192400,57.7,0.0
2022-10-05,1829.3446044921875,1851.7428767610822,1819.288237351051,1850.371553969109,25516900,41.45,0.0
2022-10-06,1828.430419921875,1839.4010024414063,1825.2306666870118,1828.430419921875,26603000,44.96,0.4939
2022-10-07,1815.17431640625,1829.8017599028503,1795.0615815984247,1797.8042272540372,27846100,61.31,0.0
2022-10-11,1797.80419921875,1816.5456109065121,1790.9475851866418,1808.3176740679826,25261700,58.38,0.0
2022-10-12,1819.288330078125,1827.9733748699553,1795.5187338057476,1799.1755947707286,25409100,77.54,0.0
2022-10-13,1813.3460693359375,1829.801944933642,1810.146315747495,1819.7455765128227,23730300,57.89,0.6369
2022-10-14,1835.744384765625,1846.714968738328,1817.9171858099828,1833.0017387724492,31734600,59.31,-0.2023
2022-10-17,1828.430419921875,1829.8017427368165,1816.5456221923828,1819.2882678222657,22166100,66.27,0.6523
2022-10-18,1835.287109375,1855.3998448202055,1822.945203533624,1854.942737196451,21403400,67.71,0.0
2022-10-19,1831.630126953125,1845.8004623500672,1831.630126953125,1837.115418074522,15797500,46.27,0.128
2022-10-20,1832.08740234375,1835.7442634262725,1826.145003084651,1827.516325990597,21090700,42.59,0.0
2022-10-21,1817.002685546875,1830.2588057684748,1808.774748857606,1828.4303753930817,24809100,52.66,0.4939
2022-10-24,1825.2308349609375,1840.7724949631092,1821.116866136833,1833.0016649620234,20173100,57.27,0.5859
2022-10-25,1843.057861328125,1847.1718297685895,1827.9733103797548,1831.6301712157235,18457200,52.8,0.3818
2022-10-26,1846.71484375,1857.2283193456065,1843.9721979424505,1844.8864132116337,16753300,76.28,0.4404
2022-10-27,1827.51611328125,1847.6288468941502,1821.116607131691,1843.0577710730365,23218700,68.93,0.0
2022-10-28,1855.85693359375,1865.9133012142086,1832.54444501905,1834.829983114609,90671700,57.39,0.0
2022-10-31,1882.826416015625,1882.826416015625,1864.5421099606056,1870.4845094284867,22869200,62.92,0.876
2022-11-01,1846.257568359375,1894.253865630416,1834.372770939879,1877.7979922803447,38181300,58.34,0.0
2022-11-02,1841.6865234375,1843.9720614412695,1821.573789004328,1826.601972612621,24179300,72.66,0.13648327376697644
2022-11-04,1814.71728515625,1830.7160521538492,1804.6609173291877,1827.5162987543295,32176900,46.21,0.2732
2022-11-07,1822.0308837890625,1831.1730357398353,1817.459807813676,1828.4303901546034,18017000,70.06,0.4404
2022-11-08,1831.173095703125,1836.2012794407021,1816.5456521029002,1819.7454053904494,18424300,78.43,0.0
2022-11-09,1817.9168701171875,1829.8016673570787,1814.2600094279903,1820.6595156340854,19748500,48.72,-0.3818
2022-11-10,1790.490478515625,1799.1755229608118,1786.3765100942207,1793.2331241298946,23246900,63.98,0.0
2022-11-11,1829.3446044921875,1832.544357673458,1818.3740221564021,1821.573775337673,30008700,41.55,0.13648327376697644
2022-11-14,1815.631591796875,1831.6303595997176,1815.1744841453653,1827.0592830846197,21130800,54.59,0.296
2022-11-15,1826.60205078125,1831.1731269844063,1814.2601450327281,1814.7172526530437,17879100,60.67,0.0258
2022-11-16,1824.7735595703125,1829.3446356213403,1811.5174390223317,1828.4304204111347,22615800,67.92,0.0
2022-11-17,1822.488037109375,1835.2870501615603,1821.5738218913616,1822.9451447183815,14840200,46.62,0.1027
2022-11-18,1822.0308837890625,1839.400972495531,1820.6595609964465,1833.00146612999,15711600,59.89,0.0
2022-11-21,1831.173095703125,1833.915741378167,1822.4880510654916,1827.5162348030688,14421500,69.29,0.1027
2022-11-22,1874.141357421875,1882.8264027367568,1846.7148985327744,1846.7148985327744,32248300,40.72,0.0
2022-11-24,1870.9415283203125,1883.7405419516267,1866.3704520234146,1883.283434321937,21006500,74.65,-0.7506
2022-11-25,1878.2552490234375,1880.997894799573,1868.6559888069635,1874.1412803592343,11659400,58.2,0.0
2022-11-28,1858.599609375,1892.425573736473,1856.314071242468,1886.9402822183963,13933100,66.13,0.0
2022-11-29,1833.4586181640625,1858.5995366380148,1833.4586181640625,1848.0860616398165,22107200,74.67,0.0
2022-11-30,1838.02978515625,1846.7148301495274,1826.1449867443964,1837.5726775250248,29110200,50.77,0.7096
2022-12-01,1827.05908203125,1851.285784895312,1827.05908203125,1850.3715696928946,22681700,79.17,0.0
2022-12-02,1801.91845703125,1817.4601180000634,1784.09125768467,1817.4601180000634,29660900,66.55,0.0
2022-12-05,1783.6339111328125,1807.403507078201,1778.1486197607999,1807.403507078201,21789000,48.84,0.0
2022-12-06,1776.77734375,1784.5481733985077,1762.6070073321328,1778.1486666291485,28364200,42.06,0.0
2022-12-07,1782.2625732421875,1791.4047254516884,1766.263806875561,1769.9206677593613,21057000,72.83,0.2732
2022-12-08,1772.206298828125,1777.2344828072607,1758.9501774285852,1770.3778682902575,27286300,42.04,0.2732
2022-12-09,1786.3765869140625,1796.4329545988398,1784.0910488038858,1785.4623716699919,23880900,49.75,0.0516
2022-12-12,1794.6044921875,1803.746644465582,1784.0910170677057,1785.919447523322,16003300,51.27,0.1531
2022-12-13,1799.6328125,1818.3742260922022,1797.8043819056388,1813.8031496062993,15591800,41.96,0.0
2022-12-14,1808.3177490234375,1811.0603947499644,1785.0052603479583,1790.4905518010123,14946400,65.5,0.0772
2022-12-15,1808.77490234375,1814.2601939353913,1801.918287854198,1805.5751489152924,11987000,67.43,0.4019
2022-12-16,1774.4918212890625,1791.4048036145894,1769.4636373544463,1774.0347136586429,26790400,73.6,0.0
2022-12-19,1746.151123046875,1765.349643247914,1746.151123046875,1755.2932755235602,21852800,57.13,0.0
2022-12-20,1686.7271728515625,1745.6940577561295,1682.6132041372905,1741.5800890418573,54192000,57.23,-0.1027
2022-12-21,1652.9012451171875,1682.6132420565175,1637.3595851796917,1679.4134885399742,49302700,42.96,0.3167
2022-12-22,1683.0701904296875,1694.954988080739,1672.099607982563,1673.01382318649,28230900,67.61,-0.296
2022-12-23,1662.0433349609375,1664.7859807281998,1650.1585366361344,1653.3582900312736,19066400,55.88,0.4588
2022-12-26,1666.6143798828125,1681.6989313189433,1664.7859494057057,1664.7859494057057,11812100,68.04,0.0
2022-12-27,1661.586181640625,1686.2699928671982,1657.9293207181697,1682.156024329436,16716500,51.9,0.7906
2022-12-28,1662.95751953125,1662.95751953125,1651.9869366646337,1656.1009052396148,17027000,56.96,0.3612
2022-12-29,1661.129150390625,1661.129150390625,1646.0445983920308,1653.8154282094883,17662900,56.1,0.0772
2022-12-30,1657.01513671875,1674.842334051724,1656.1009214709052,1661.1291053340517,21250600,64.87,0.3818
2023-01-04,1644.6729736328125,1649.2440491570837,1634.1594999269885,1643.7587585279582,25995600,73.63,-0.3612
2023-01-05,1652.4439697265625,1663.414552098191,1639.6449569596625,1656.5579381159232,24700200,68.02,-0.6369
2023-01-06,1668.4427490234375,1672.099609843215,1651.0726601294948,1654.2724133468,22568600,79.83,0.1531
2023-01-10,1670.271240234375,1691.2981907135159,1665.2430564241456,1679.870500235722,22352300,62.27,0.0
2023-01-11,1679.87060546875,1682.156143707483,1665.7002683886053,1667.5286989795918,19798400,63.42,0.0
2023-01-12,1698.1549072265625,1707.7541678057705,1680.3277090080335,1681.2419243012912,21573200,42.73,0.0
2023-01-13,1659.7576904296875,1680.7846399641865,1655.643722042503,1671.642487992665,27779100,48.38,0.0
2023-01-16,1661.586181640625,1664.7859349477733,1640.1021237212,1645.5874151048831,20486400,55.52,0.2732
2023-01-17,1703.1829833984375,1710.0395976633265,1668.8999120739923,1669.3570196916517,27345800,73.26,0.0258
2023-01-18,1745.69384765625,1751.6362461950116,1687.6411850083464,1701.354412405489,31290700,66.41,0.0
2023-01-19,1704.554443359375,1710.49684286693,1688.5556754544198,1691.2983213809835,21969700,40.23,0.0
2023-01-20,1721.4671630859375,1721.4671630859375,1692.2122776803346,1692.2122776803346,16703500,72.59,0.4019
2023-01-23,1726.9525146484375,1740.6657426631155,1721.9243310430556,1737.0088818592014,14661600,76.94,0.13648327376697644
2023-01-24,1747.5223388671875,1748.8936616546848,1736.5517565672105,1748.8936616546848,16261100,57.47,0.0
2023-01-25,1741.5799560546875,1745.2368168548023,1735.637557254501,1737.008880054544,18486100,52.26,0.34
2023-01-26,1730.6094970703125,1743.8656184160702,1726.9526360094137,1736.0947886616605,22613200,46.29,0.0
2023-01-27,1737.4659423828125,1739.294372735228,1724.2098223278003,1739.294372735228,21336000,76.78,0.0
2023-01-30,1738.83740234375,1746.1511243304744,1733.8092184778768,1737.4660794712393,17617700,43.24,0.13648327376697644
2023-01-31,1733.8092041015625,1749.3508631944844,1732.4378812404223,1746.151109851824,18849600,50.78,0.2023
2023-02-01,1739.7515869140625,1754.3790306295775,1739.2944792979526,1747.0653087718201,19250900,78.14,0.0
2023-02-02,1719.1817626953125,1745.6940047150752,1714.6106864850085,1744.322681851984,19168200,73.59,0.0
2023-02-03,1729.23828125,1732.8951425373382,1721.0103433534894,1725.1243123017448,16015500,42.28,0.296
2023-02-06,1749.3509521484375,1768.5494731806389,1744.3227680685752,1745.236983355823,30031400,77.53,0.0
2023-02-07,1734.2662353515625,1758.4929381648553,1733.8091277513117,1755.2931849630997,20138300,61.99,0.5719
2023-02-08,1734.7235107421875,1741.1230177646883,1732.8950801643302,1738.8374795423667,13623900,51.21,0.0
2023-02-09,1737.9232177734375,1758.0359535919622,1721.4673430128262,1737.0090025089592,34568700,64.04,0.0
2023-02-10,1717.810302734375,1728.780884763546,1708.6681510433991,1723.7527013335093,34846600,41.07,0.0
2023-02-13,1715.52490234375,1718.724655692113,1697.6977051171561,1709.5825032682187,21137100,53.23,0.7089
2023-02-14,1721.01025390625,1733.8092677467214,1717.3533928089723,1731.9808371980826,18133700,77.09,0.0
2023-02-15,1713.2393798828125,1730.6094696468324,1708.2111960037541,1727.8668238946188,21936500,41.88,-0.3182
2023-02-16,1748.893798828125,1750.7222293548664,1722.8386638220604,1726.4955248755432,29791200,66.74,0.0
2023-02-17,1743.8656005859375,1746.6082463535695,1728.781048863962,1730.6094793757168,21230800,69.06,-0.5754
2023-02-20,1739.294677734375,1752.5508001139535,1737.0091393930684,1751.636584777431,12704000,79.68,0.128
2023-02-21,1727.866943359375,1738.3804194697627,1727.4098357024016,1737.0090964988426,16937100,49.19,0.0
2023-02-22,1705.0113525390625,1717.810365373136,1693.126554907423,1716.8961501707022,29022300,78.11,0.0
2023-02-24,1698.61181640625,1705.468430304553,1694.9549556604884,1696.7833860333692,19154000,58.88,0.0
2023-02-27,1697.69775390625,1701.8117226152312,1691.2982470256125,1697.69775390625,16540600,40.92,0.0
2023-02-28,1702.725830078125,1708.6682289481962,1696.3263236026635,1698.1547540242238,19162000,76.7,0.0
2023-03-01,1703.6402587890625,1710.0397660665099,1699.0691821623143,1705.9257971024365,18027000,78.22,0.6705
2023-03-02,1703.6402587890625,1720.096134645356,1700.4405051503386,1700.4405051503386,20227600,54.42,0.0
2023-03-03,1722.838623046875,1724.2099459094754,1701.3545648661366,1705.9256410748044,27371700,76.41,-0.1027
2023-03-06,1742.0369873046875,1750.722031324312,1727.8666523253,1730.6092978051815,28716300,67.47,0.1027
2023-03-07,1750.2650146484375,1750.2650146484375,1730.6093876884263,1737.008894140523,20837300,79.96,0.0
2023-03-08,1743.8656005859375,1751.1793226329557,1739.7516319344898,1740.665847190367,18703000,46.16,0.0
2023-03-09,1754.8359375,1765.8065190316488,1750.7219694256316,1753.007507244725,23844600,66.44,0.0
2023-03-10,1733.3521728515625,1746.6082944266402,1725.5813429627237,1735.180603413642,33371500,41.05,-0.2732
2023-03-13,1704.09716796875,1719.638826689495,1694.4979081706426,1715.9819658140257,24327500,79.9,0.0
2023-03-14,1653.8154296875,1654.729644960959,1628.6745096673749,1652.4441067773112,45615100,47.76,0.0
2023-03-15,1656.55810546875,1675.2995189136227,1649.2443831487997,1668.4429042386694,23906800,70.74,0.2732
2023-03-16,1636.4453125,1639.1879582751396,1613.5899310405027,1618.1610073324023,30331500,76.56,0.296
2023-03-17,1632.7884521484375,1643.7590352535783,1623.6462995608204,1636.4453131834844,36599800,43.47,0.5859
2023-03-20,1615.41845703125,1625.4748254677772,1612.6758110940152,1615.41845703125,25693500,51.03,0.5994
2023-03-22,1646.5015869140625,1649.7013401368272,1633.7025740230038,1648.330017327071,24870000,73.64,0.0
